age,body_type,diet,drinks,education,height,pets,sex,smokes
24,fit,regular,rarely,graduate,71.0,likes_pets,m,no
31,fit,regular,rarely,other,70.0,unknown,m,no
30,fit,regular,often,graduate,74.0,unknown,m,no
36,overweight,regular,rarely,graduate,63.0,has_pets,f,no
29,average,regular,rarely,graduate,62.0,unknown,f,no
30,slim,regular,rarely,student,66.0,likes_pets,f,no
29,average,regular,rarely,student,63.0,unknown,f,no
22,average,regular,rarely,graduate,67.0,likes_pets,f,no
29,slim,regular,rarely,graduate,73.0,likes_pets,m,no
27,slim,regular,rarely,graduate,60.0,unknown,f,no
24,average,regular,rarely,graduate,66.0,likes_pets,f,no
22,average,regular,rarely,student,67.0,unknown,m,smokes
35,fit,regular,rarely,graduate,63.0,has_pets,f,no
26,fit,regular,rarely,graduate,72.0,unknown,m,no
38,fit,regular,rarely,graduate,72.0,likes_pets,m,no
22,average,regular,rarely,graduate,63.0,unknown,f,no
66,overweight,regular,often,graduate,72.0,likes_pets,m,no
52,average,regular,rarely,graduate,65.0,unknown,f,no
63,overweight,regular,rarely,other,60.0,unknown,f,no
47,slim,regular,,graduate,74.0,unknown,m,no
41,slim,regular,rarely,graduate,64.0,unknown,f,no
30,fit,regular,rarely,student,69.0,likes_pets,m,no
26,fit,regular,rarely,graduate,66.0,likes_pets,m,no
22,fit,regular,no,student,69.0,likes_pets,m,no
43,average,vegetarian,rarely,graduate,64.0,unknown,f,no
31,,regular,often,other,74.0,likes_pets,m,smokes
24,fit,regular,rarely,graduate,71.0,unknown,m,no
33,average,regular,rarely,graduate,61.0,likes_pets,f,no
61,slim,regular,no,graduate,66.0,likes_pets,f,no
24,slim,regular,rarely,graduate,67.0,likes_pets,m,smokes
40,overweight,regular,no,other,63.0,has_pets,f,no
30,,regular,rarely,student,67.0,likes_pets,m,no
24,average,regular,rarely,student,69.0,unknown,m,no
24,overweight,regular,rarely,graduate,65.0,likes_pets,f,no
40,average,regular,rarely,graduate,76.0,likes_pets,m,no
35,overweight,regular,rarely,student,67.0,likes_pets,f,no
61,slim,regular,rarely,graduate,65.0,likes_pets,f,no
29,average,regular,rarely,graduate,62.0,likes_pets,f,smokes
38,,regular,rarely,graduate,70.0,unknown,m,no
56,overweight,regular,rarely,graduate,66.0,has_pets,f,no
36,fit,regular,no,high_school,73.0,unknown,m,no
35,overweight,regular,rarely,other,67.0,likes_pets,f,no
47,fit,regular,rarely,graduate,68.0,unknown,m,no
32,average,regular,no,student,65.0,has_pets,m,no
26,,regular,rarely,other,71.0,unknown,m,no
50,fit,vegetarian,rarely,graduate,72.0,unknown,m,no
37,fit,regular,no,graduate,67.0,unknown,f,no
26,fit,regular,rarely,graduate,68.0,unknown,m,smokes
32,fit,regular,no,graduate,70.0,likes_pets,m,no
60,overweight,regular,rarely,graduate,65.0,likes_pets,f,no
32,average,regular,rarely,graduate,70.0,likes_pets,m,no
48,fit,regular,rarely,graduate,69.0,likes_pets,f,no
36,fit,regular,no,graduate,74.0,has_pets,m,no
28,fit,regular,rarely,graduate,65.0,likes_pets,f,no
19,average,regular,rarely,other,73.0,has_pets,m,smokes
30,average,regular,rarely,student,65.0,likes_pets,m,no
31,fit,regular,rarely,graduate,72.0,likes_pets,m,no
25,average,regular,rarely,graduate,72.0,likes_pets,m,no
34,average,regular,rarely,graduate,75.0,unknown,m,no
44,overweight,regular,rarely,other,74.0,unknown,m,no
56,average,vegetarian,rarely,graduate,66.0,likes_pets,f,no
35,fit,regular,rarely,graduate,74.0,likes_pets,m,no
35,fit,regular,rarely,graduate,63.0,likes_pets,f,no
35,,vegetarian,rarely,graduate,74.0,likes_pets,m,smokes
24,overweight,regular,often,graduate,64.0,likes_pets,f,no
50,fit,regular,rarely,graduate,68.0,unknown,f,no
30,,regular,rarely,graduate,67.0,unknown,m,no
52,average,regular,rarely,graduate,65.0,likes_pets,f,no
24,,regular,rarely,graduate,69.0,likes_pets,m,smokes
27,slim,regular,rarely,high_school,61.0,unknown,m,no
24,fit,regular,rarely,student,62.0,has_pets,f,smokes
30,,regular,rarely,graduate,67.0,likes_pets,m,no
25,fit,regular,often,student,71.0,unknown,m,no
24,,regular,rarely,graduate,66.0,unknown,m,smokes
24,average,regular,rarely,graduate,63.0,unknown,f,no
27,average,regular,rarely,graduate,65.0,likes_pets,f,smokes
27,fit,regular,rarely,graduate,68.0,unknown,m,no
33,overweight,regular,rarely,other,65.0,unknown,f,smokes
27,slim,regular,rarely,graduate,63.0,unknown,f,no
30,,regular,,other,68.0,unknown,m,no
25,fit,kosher,often,graduate,77.0,has_pets,m,smokes
22,,regular,rarely,student,69.0,has_pets,f,no
38,average,regular,rarely,graduate,72.0,unknown,m,no
47,fit,regular,often,graduate,72.0,likes_pets,m,no
29,,regular,,graduate,72.0,unknown,m,no
29,slim,regular,rarely,graduate,71.0,likes_pets,f,smokes
30,,regular,rarely,graduate,67.0,likes_pets,f,no
27,overweight,regular,rarely,graduate,61.0,likes_pets,f,no
30,overweight,regular,no,student,69.0,likes_pets,f,no
32,fit,regular,rarely,graduate,69.0,unknown,m,smokes
42,fit,regular,rarely,graduate,70.0,likes_pets,m,no
27,overweight,regular,rarely,student,69.0,likes_pets,f,smokes
25,overweight,regular,rarely,high_school,66.0,has_pets,f,no
28,fit,regular,rarely,student,71.0,likes_pets,m,no
31,fit,regular,rarely,graduate,67.0,unknown,m,no
29,fit,regular,rarely,graduate,68.0,likes_pets,f,no
23,average,regular,rarely,other,62.0,has_pets,f,no
44,fit,regular,rarely,graduate,67.0,likes_pets,f,no
25,fit,vegetarian,rarely,graduate,71.0,unknown,m,no
22,fit,regular,rarely,other,64.0,likes_pets,f,no
34,slim,regular,often,graduate,70.0,unknown,f,no
35,fit,regular,often,graduate,75.0,likes_pets,m,no
46,overweight,vegetarian,rarely,graduate,69.0,likes_pets,f,no
29,overweight,regular,rarely,graduate,66.0,likes_pets,f,smokes
61,average,regular,rarely,graduate,71.0,likes_pets,f,no
33,,regular,rarely,graduate,65.0,likes_pets,f,no
25,slim,regular,often,other,68.0,unknown,m,smokes
29,fit,regular,rarely,graduate,72.0,likes_pets,m,no
23,average,regular,rarely,graduate,62.0,unknown,f,no
29,average,regular,rarely,graduate,72.0,likes_pets,m,no
31,fit,regular,often,graduate,69.0,likes_pets,m,no
53,,regular,rarely,graduate,66.0,unknown,f,no
32,fit,regular,often,graduate,67.0,likes_pets,f,no
33,fit,regular,rarely,graduate,67.0,likes_pets,f,no
32,slim,regular,rarely,graduate,68.0,unknown,f,no
26,overweight,regular,often,graduate,67.0,likes_pets,f,no
37,fit,regular,rarely,graduate,61.0,has_pets,f,no
39,average,kosher,no,student,67.0,likes_pets,f,no
53,fit,vegetarian,rarely,other,64.0,unknown,f,no
33,fit,regular,rarely,graduate,69.0,likes_pets,f,no
28,average,regular,rarely,other,76.0,likes_pets,m,smokes
29,average,regular,no,graduate,66.0,likes_pets,f,no
48,fit,regular,rarely,graduate,66.0,likes_pets,m,no
30,slim,regular,rarely,graduate,66.0,likes_pets,f,no
26,fit,regular,rarely,other,70.0,likes_pets,m,smokes
33,fit,regular,rarely,graduate,71.0,likes_pets,m,no
22,fit,regular,rarely,student,70.0,unknown,m,no
30,average,regular,rarely,graduate,71.0,likes_pets,m,no
24,average,regular,rarely,graduate,67.0,likes_pets,m,no
25,average,regular,no,student,68.0,likes_pets,m,no
23,average,regular,rarely,graduate,72.0,likes_pets,m,no
23,overweight,regular,rarely,student,72.0,has_pets,m,no
28,average,regular,rarely,other,66.0,likes_pets,f,smokes
29,fit,regular,rarely,student,66.0,unknown,m,no
42,fit,regular,rarely,graduate,63.0,likes_pets,f,no
31,fit,regular,rarely,graduate,70.0,likes_pets,m,no
27,overweight,regular,rarely,other,67.0,likes_pets,m,smokes
34,,vegetarian,rarely,graduate,71.0,unknown,f,no
40,,regular,often,graduate,76.0,likes_pets,m,no
27,fit,regular,rarely,graduate,72.0,likes_pets,m,no
27,overweight,regular,often,graduate,69.0,has_pets,f,smokes
24,overweight,regular,often,student,70.0,unknown,m,no
22,fit,regular,rarely,high_school,67.0,likes_pets,m,no
40,average,regular,no,other,71.0,likes_pets,m,smokes
31,average,regular,rarely,graduate,70.0,likes_pets,m,no
51,fit,regular,no,high_school,70.0,likes_pets,m,no
43,fit,regular,,graduate,71.0,likes_pets,m,no
29,fit,vegetarian,rarely,graduate,67.0,unknown,m,no
22,fit,regular,rarely,student,73.0,has_pets,m,no
23,slim,regular,no,graduate,76.0,likes_pets,m,no
21,slim,regular,often,student,72.0,has_pets,m,smokes
23,average,regular,often,student,73.0,likes_pets,m,smokes
25,average,regular,rarely,student,68.0,likes_pets,m,no
23,fit,regular,rarely,student,69.0,likes_pets,m,no
29,slim,regular,no,other,70.0,unknown,m,no
23,,vegetarian,rarely,graduate,63.0,likes_pets,f,smokes
24,fit,regular,rarely,graduate,65.0,likes_pets,f,no
24,slim,regular,often,student,72.0,likes_pets,m,smokes
34,,regular,often,student,74.0,likes_pets,m,smokes
24,fit,regular,rarely,graduate,71.0,likes_pets,m,no
23,fit,regular,rarely,graduate,61.0,unknown,f,smokes
41,fit,regular,often,graduate,68.0,likes_pets,m,no
31,slim,regular,rarely,student,73.0,likes_pets,m,no
27,fit,regular,rarely,graduate,71.0,likes_pets,m,no
23,fit,regular,often,graduate,67.0,unknown,m,smokes
35,fit,regular,often,other,72.0,likes_pets,m,smokes
32,average,regular,rarely,graduate,72.0,likes_pets,m,no
27,fit,regular,rarely,graduate,68.0,likes_pets,m,no
33,fit,regular,rarely,other,63.0,likes_pets,f,no
40,fit,regular,rarely,graduate,66.0,likes_pets,m,no
37,average,regular,rarely,graduate,76.0,likes_pets,m,no
30,slim,regular,rarely,graduate,63.0,likes_pets,f,no
19,average,regular,no,student,65.0,likes_pets,m,no
24,fit,regular,rarely,graduate,68.0,unknown,m,no
35,,regular,rarely,graduate,70.0,unknown,m,no
36,average,regular,rarely,other,70.0,unknown,m,no
42,average,regular,rarely,graduate,72.0,unknown,m,no
25,overweight,regular,rarely,graduate,69.0,likes_pets,f,no
37,fit,regular,,student,73.0,unknown,m,no
25,average,vegetarian,,graduate,68.0,likes_pets,f,no
52,average,regular,rarely,graduate,68.0,likes_pets,m,smokes
50,fit,regular,no,high_school,73.0,unknown,m,smokes
28,fit,regular,rarely,graduate,67.0,unknown,m,no
30,average,regular,rarely,student,74.0,likes_pets,m,no
24,fit,regular,rarely,graduate,67.0,likes_pets,m,no
27,fit,regular,rarely,graduate,72.0,likes_pets,m,smokes
25,fit,regular,rarely,graduate,69.0,unknown,m,smokes
26,fit,regular,rarely,student,72.0,likes_pets,m,no
26,slim,regular,rarely,student,70.0,likes_pets,m,no
24,fit,regular,rarely,other,74.0,likes_pets,m,no
41,,regular,rarely,other,73.0,likes_pets,m,no
56,fit,vegetarian,rarely,student,72.0,unknown,m,no
24,overweight,regular,rarely,student,68.0,likes_pets,f,no
22,overweight,regular,rarely,other,68.0,likes_pets,f,no
25,fit,regular,rarely,graduate,70.0,unknown,m,no
39,,regular,,other,62.0,has_pets,f,no
32,slim,regular,rarely,graduate,67.0,unknown,f,no
41,average,regular,rarely,student,71.0,unknown,f,no
32,average,regular,rarely,graduate,66.0,likes_pets,f,no
28,average,regular,rarely,graduate,69.0,has_pets,m,no
27,,regular,rarely,graduate,70.0,likes_pets,m,no
38,fit,regular,rarely,graduate,70.0,likes_pets,m,no
23,fit,regular,rarely,graduate,74.0,likes_pets,m,no
24,fit,regular,rarely,graduate,73.0,likes_pets,m,no
27,fit,regular,rarely,student,69.0,likes_pets,m,no
27,average,regular,often,graduate,71.0,likes_pets,m,smokes
32,overweight,regular,rarely,other,74.0,has_pets,m,no
28,overweight,regular,rarely,graduate,69.0,unknown,f,no
34,fit,regular,rarely,graduate,72.0,unknown,m,no
48,fit,regular,rarely,graduate,70.0,likes_pets,m,no
49,average,vegetarian,rarely,graduate,66.0,likes_pets,m,no
26,fit,regular,,other,67.0,unknown,f,no
68,fit,regular,rarely,graduate,64.0,likes_pets,f,no
29,average,regular,rarely,graduate,73.0,likes_pets,m,no
27,fit,vegetarian,rarely,graduate,68.0,unknown,f,no
25,,regular,often,other,64.0,has_pets,f,no
48,,vegetarian,rarely,graduate,63.0,likes_pets,f,no
34,,regular,rarely,graduate,63.0,unknown,f,no
26,fit,regular,rarely,graduate,70.0,has_pets,m,no
25,overweight,regular,rarely,other,66.0,likes_pets,f,no
22,slim,regular,rarely,student,69.0,likes_pets,f,smokes
32,fit,regular,rarely,graduate,70.0,likes_pets,m,no
33,fit,regular,rarely,other,69.0,unknown,m,smokes
30,overweight,regular,rarely,graduate,67.0,unknown,m,no
28,fit,regular,rarely,graduate,72.0,likes_pets,m,no
37,average,regular,rarely,graduate,72.0,likes_pets,m,no
27,fit,regular,rarely,graduate,70.0,likes_pets,m,no
27,fit,regular,rarely,graduate,69.0,unknown,m,no
26,average,regular,rarely,other,70.0,unknown,m,no
24,fit,regular,rarely,graduate,71.0,likes_pets,m,smokes
26,fit,regular,rarely,graduate,79.0,unknown,m,no
63,slim,vegetarian,rarely,graduate,63.0,has_pets,f,no
27,fit,regular,no,graduate,71.0,likes_pets,m,no
41,fit,regular,rarely,graduate,74.0,unknown,m,no
23,fit,vegetarian,often,graduate,68.0,likes_pets,m,smokes
28,slim,regular,rarely,student,66.0,has_pets,f,no
32,average,regular,no,graduate,59.0,unknown,f,no
27,overweight,regular,rarely,graduate,69.0,likes_pets,f,no
55,average,regular,no,graduate,71.0,likes_pets,f,no
24,fit,regular,rarely,student,74.0,likes_pets,m,no
26,average,vegetarian,,student,68.0,unknown,m,no
27,overweight,regular,rarely,student,70.0,likes_pets,f,no
22,fit,regular,,other,72.0,unknown,m,no
30,overweight,regular,rarely,graduate,71.0,likes_pets,m,no
22,average,regular,rarely,other,67.0,unknown,m,no
26,fit,regular,rarely,graduate,73.0,unknown,m,no
21,average,regular,rarely,student,70.0,likes_pets,m,no
22,fit,regular,rarely,student,71.0,unknown,m,no
24,fit,vegetarian,rarely,student,68.0,likes_pets,f,no
26,average,vegetarian,rarely,graduate,74.0,likes_pets,m,no
27,fit,vegetarian,rarely,graduate,66.0,likes_pets,f,no
36,average,regular,rarely,student,66.0,likes_pets,m,no
34,average,regular,,graduate,73.0,likes_pets,m,no
27,overweight,regular,rarely,student,67.0,likes_pets,f,no
41,fit,regular,rarely,graduate,71.0,unknown,m,no
27,,regular,rarely,student,66.0,likes_pets,m,no
55,average,regular,rarely,graduate,73.0,unknown,m,no
45,fit,regular,rarely,graduate,72.0,likes_pets,m,no
52,fit,regular,rarely,graduate,64.0,likes_pets,f,no
34,average,regular,rarely,graduate,74.0,has_pets,m,no
42,fit,regular,rarely,graduate,73.0,likes_pets,m,no
24,average,regular,rarely,graduate,68.0,likes_pets,m,no
45,overweight,regular,rarely,graduate,69.0,unknown,f,no
33,fit,regular,rarely,student,66.0,likes_pets,f,no
33,fit,vegetarian,rarely,graduate,62.0,unknown,f,no
24,fit,vegetarian,rarely,graduate,64.0,likes_pets,m,no
28,fit,vegetarian,rarely,graduate,69.0,has_pets,f,smokes
26,fit,regular,rarely,graduate,74.0,has_pets,m,no
60,overweight,regular,rarely,graduate,61.0,unknown,f,no
36,average,regular,rarely,student,74.0,likes_pets,m,no
25,average,regular,rarely,other,75.0,likes_pets,m,smokes
25,overweight,regular,rarely,graduate,65.0,unknown,f,no
27,fit,regular,rarely,student,74.0,likes_pets,m,no
24,fit,regular,rarely,student,69.0,likes_pets,f,no
28,fit,regular,no,graduate,65.0,likes_pets,f,no
30,average,regular,,other,69.0,unknown,m,no
25,slim,regular,often,student,70.0,likes_pets,m,smokes
25,fit,regular,rarely,graduate,72.0,unknown,m,no
42,average,regular,rarely,graduate,71.0,unknown,m,no
18,average,regular,rarely,high_school,74.0,unknown,m,no
25,fit,regular,rarely,graduate,71.0,unknown,m,no
25,fit,regular,no,graduate,72.0,unknown,m,smokes
31,overweight,regular,rarely,graduate,64.0,likes_pets,f,no
24,fit,regular,no,student,67.0,likes_pets,m,no
40,overweight,regular,rarely,graduate,63.0,likes_pets,f,no
37,fit,vegetarian,rarely,other,73.0,likes_pets,m,no
24,fit,regular,rarely,student,73.0,unknown,m,no
26,slim,regular,rarely,student,66.0,unknown,m,smokes
25,overweight,regular,rarely,graduate,66.0,likes_pets,f,smokes
33,fit,regular,rarely,graduate,67.0,unknown,f,no
39,fit,regular,rarely,graduate,68.0,likes_pets,m,no
22,,regular,rarely,student,67.0,unknown,f,no
24,,regular,rarely,graduate,64.0,unknown,f,no
33,average,regular,rarely,other,71.0,likes_pets,m,no
31,fit,vegetarian,often,graduate,75.0,likes_pets,m,no
35,fit,regular,,graduate,69.0,likes_pets,m,no
47,fit,regular,,graduate,69.0,unknown,m,no
46,fit,regular,rarely,graduate,71.0,unknown,m,no
26,fit,regular,rarely,graduate,72.0,likes_pets,m,no
25,,regular,rarely,graduate,62.0,has_pets,f,no
30,,regular,often,other,67.0,likes_pets,m,smokes
25,fit,regular,rarely,graduate,74.0,likes_pets,m,no
31,average,regular,rarely,graduate,69.0,likes_pets,m,no
24,fit,regular,rarely,graduate,76.0,likes_pets,m,no
23,overweight,regular,rarely,student,78.0,unknown,m,smokes
24,fit,regular,rarely,graduate,68.0,likes_pets,m,no
30,fit,vegetarian,rarely,graduate,66.0,unknown,f,no
31,fit,regular,rarely,graduate,68.0,likes_pets,m,no
27,average,regular,rarely,graduate,74.0,likes_pets,m,smokes
63,overweight,regular,rarely,graduate,69.0,unknown,m,no
32,average,regular,rarely,graduate,71.0,likes_pets,m,smokes
26,fit,regular,rarely,graduate,69.0,unknown,m,no
57,fit,regular,rarely,graduate,74.0,likes_pets,m,no
32,fit,regular,rarely,graduate,69.0,unknown,m,no
34,average,regular,rarely,graduate,69.0,likes_pets,m,smokes
40,fit,regular,rarely,graduate,72.0,likes_pets,m,no
26,overweight,regular,rarely,graduate,63.0,likes_pets,f,no
20,fit,regular,rarely,student,61.0,likes_pets,f,smokes
29,average,regular,rarely,graduate,71.0,unknown,m,no
22,fit,vegetarian,,student,70.0,likes_pets,m,no
53,overweight,regular,rarely,graduate,64.0,likes_pets,f,smokes
35,average,regular,rarely,other,73.0,has_pets,m,no
44,fit,regular,rarely,graduate,70.0,likes_pets,m,no
25,slim,regular,rarely,graduate,73.0,likes_pets,m,smokes
33,fit,regular,rarely,graduate,68.0,likes_pets,m,no
27,fit,vegetarian,,graduate,68.0,unknown,m,no
41,slim,regular,no,other,62.0,likes_pets,f,no
26,fit,regular,often,graduate,68.0,likes_pets,m,no
31,average,regular,,other,73.0,unknown,m,no
29,fit,regular,rarely,graduate,72.0,unknown,m,no
49,fit,regular,rarely,graduate,69.0,likes_pets,m,no
44,average,regular,often,graduate,70.0,has_pets,m,no
44,,regular,rarely,other,70.0,likes_pets,m,no
23,,regular,rarely,graduate,68.0,has_pets,m,no
24,overweight,regular,rarely,student,70.0,has_pets,f,no
43,,regular,rarely,graduate,65.0,likes_pets,f,no
56,fit,regular,rarely,graduate,72.0,unknown,m,no
20,overweight,regular,rarely,student,70.0,unknown,m,no
24,average,regular,rarely,graduate,66.0,unknown,f,no
42,,regular,,graduate,72.0,unknown,m,no
34,fit,regular,rarely,graduate,66.0,unknown,m,no
26,fit,regular,rarely,graduate,66.0,unknown,f,no
37,fit,regular,rarely,graduate,75.0,unknown,m,no
26,fit,regular,rarely,graduate,78.0,likes_pets,m,no
29,,regular,rarely,graduate,71.0,likes_pets,m,no
28,,regular,rarely,graduate,74.0,unknown,m,no
44,fit,regular,rarely,graduate,70.0,likes_pets,m,no
26,fit,regular,rarely,graduate,71.0,likes_pets,m,no
27,slim,vegetarian,rarely,graduate,61.0,unknown,f,no
45,fit,regular,rarely,graduate,65.0,likes_pets,m,no
33,average,regular,rarely,graduate,73.0,likes_pets,m,no
59,fit,regular,rarely,graduate,69.0,unknown,m,no
40,overweight,regular,often,other,72.0,likes_pets,m,no
27,average,regular,,graduate,68.0,likes_pets,m,no
37,,regular,,other,60.0,unknown,m,no
34,fit,regular,rarely,other,65.0,unknown,f,no
23,fit,regular,rarely,student,64.0,likes_pets,f,no
26,overweight,regular,often,student,72.0,unknown,m,no
33,fit,regular,rarely,graduate,68.0,likes_pets,m,no
63,average,regular,no,graduate,65.0,has_pets,f,no
21,fit,vegetarian,rarely,student,76.0,likes_pets,m,no
41,fit,vegetarian,no,graduate,74.0,likes_pets,m,no
43,fit,regular,often,graduate,63.0,unknown,f,no
28,,regular,rarely,other,68.0,unknown,f,no
23,slim,vegetarian,rarely,student,72.0,likes_pets,m,no
33,fit,regular,rarely,graduate,72.0,unknown,m,no
22,fit,regular,rarely,student,73.0,likes_pets,m,no
24,,regular,rarely,graduate,72.0,unknown,m,no
28,average,regular,rarely,graduate,75.0,unknown,m,no
29,fit,regular,rarely,graduate,68.0,likes_pets,m,no
34,fit,regular,rarely,graduate,72.0,unknown,m,no
